,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23
2015-04-07,0.08962803346650418,0.09501294287329806,0.10564462333054718,0.13210198644337925,0.09197638552426149,0.08331732079552855,0.09087127867355216,0.0829913142745693,0.11809061295994834,0.11276814209021953,0.10946276749974791,0.06829726103411267,0.09378737937586142,0.12759591325961195,0.08394253499631735,0.06356464094594996,0.045999796384063193,0.10673978421960012,0.08375218034128266,0.1154969431358903,0.10886186564967472,0.0702544052667189,0.09192610316255423,0.11151218815438838
2015-04-08,0.2912559237188951,0.3186816404982054,0.31963949199337377,0.2965366775344844,0.2897289421169927,0.3084917250969089,0.2967706839424474,0.28973280999150447,0.30564635083998964,0.30087947178096597,0.29259862872798603,0.3214794951539799,0.32800404690185886,0.2675988980978172,0.3134525504350235,0.31985498785903044,0.30443736377830616,0.2708973662261169,0.2546539509371266,0.3132393513241119,0.3143380174214713,0.2950688191572622,0.32163421013445126,0.29312300200108365
2015-04-09,0.02235769297341314,0.0466299835656802,0.04993867347670393,-0.008769022860378535,0.05934561926665443,0.013311840846931915,0.023408649588437712,0.015626487145742607,0.0685309911330377,0.007934390911380314,-0.0010374190561033838,0.03211081348434833,0.007631039080860604,-0.002612472595076857,0.02505857411654674,-0.044426953058791144,0.05562306684004004,0.0435486693891899,-0.0174377572740552,0.003145134097118754,0.04647941275727104,0.014867278739305299,-0.023535184322843933,0.07717762340970018
2015-04-10,0.025457282590574844,0.020758204626091955,0.024482420643060266,-0.0014710815518666576,0.00563229608548932,0.025224992323469426,0.013956615803931998,0.029277227076175655,0.034585559955429786,-0.004888101127121637,-0.01361994364730075,0.024565709819158597,0.04948269444270595,0.05400789273111342,0.005846197071655381,-0.003711506305031227,0.024777448211642347,0.03990173499736851,0.023507829114948607,0.022576504691303612,0.05171716996900635,0.02205432482427153,0.014090473408375746,0.04740776636412637
2015-04-13,-0.02923977155809781,0.00941304140472702,-0.019990739998777467,0.011289388950953801,-0.05211767345211742,-4.20057842232432e-05,0.009345083002225722,-0.04552062490694221,-0.030314798570893926,-0.017797609977898966,-0.010270280466200085,-0.032258034308558996,-0.03726421410856602,-0.02044879033374684,-0.03906377401102165,-0.015446088719694606,-0.011368852122382483,0.022196177446880606,0.016113900423014447,-0.08781162037847826,-0.04415744356542996,-0.052280077980929575,-0.011622759697082215,-0.017421163236484294
2015-04-14,0.1333106836213386,0.11573082630359047,0.1158046246411599,0.08903332104272463,0.07000619632708668,0.09643174104765027,0.10240887373198478,0.08248932179054755,0.08463085178189605,0.0909015122919365,0.11982335411258084,0.10869866471475023,0.06559633566654767,0.10058932072457223,0.06693864542878315,0.12763914471553814,0.08214219627679493,0.08950043718682164,0.1260770799036514,0.08008732256624998,0.08842298145830765,0.11415044857089945,0.10765974811807809,0.10416936007821918
2015-04-15,0.029923867427541318,-0.016877957742516228,-0.03728293033052928,0.0013770226899886113,-0.04891793143175395,-0.013399595147677983,-0.022862184573522706,0.01628702422608999,0.006147129872537489,0.018102463826507688,-0.033236593708339646,0.02107079777118341,0.040291716708336874,0.04489454761334049,-0.027847673629773653,0.025094174904298217,-0.02579990586609865,0.021059864681147775,0.002413479625367098,-0.042711209533223576,0.015318352448932458,0.01584150080713774,0.02441413670408153,0.060902778043521705
2015-04-16,-0.015092379336818508,-0.029536563277203453,-0.033125299658542585,-0.0406483684648763,-0.04445289955892047,-0.007955739909501722,-0.04146611684986383,-0.0171345869437715,-0.043331470143396895,-0.03749257360614465,-0.01244280966879343,-0.004600105084994349,-0.033183169418591306,-0.016049664152577723,-0.000858311300909533,-0.020684382925825515,-0.01833903512721544,-0.02901843963115976,-0.029261817126691764,-0.027834543325116305,-0.04320356174852285,-0.033320542493847145,0.0043226547400878656,0.017107815419262977
2015-04-17,0.2467996129688243,0.2470499805937758,0.2820369428910354,0.2664616713405601,0.3233962532320929,0.2750971677845745,0.2702844241817953,0.24883207329539553,0.34023320268297885,0.2694846690828782,0.26402359359539934,0.2677884010911218,0.2757219935385473,0.24528046093882394,0.2121384565765234,0.2273305235307302,0.2380586122636404,0.28665398428915817,0.21364776883087064,0.31149449792544726,0.29165915017137606,0.2557636485888122,0.32116371746724176,0.21254134072409817
2015-04-20,0.08466609201118368,0.10033816264960382,0.08524572047431181,0.12851838344992209,0.14194079195019063,0.10589242891401165,0.14561051619533866,0.13938821293195858,0.10720253290455194,0.08329796991899567,0.09425123495673507,0.08493297527876316,0.1389356717391064,0.10940666821381603,0.09936293344023782,0.08021416967808243,0.13613201604614925,0.15172341389561164,0.12333930090950282,0.17959284824576202,0.12696128811236726,0.1341002773817812,0.14354341411663296,0.12580755671960125
2015-04-21,-0.07671537688133029,-0.07577304475611868,-0.03701067294172949,-0.0657475681945129,-0.08208539456781311,-0.10637823060346482,-0.07363261270897833,-0.08667507651508277,-0.0361154856532196,-0.10490206083631938,-0.06538198398176605,-0.061273043274020375,-0.07437789635504144,-0.09451608154137174,-0.0712383889960006,-0.06113499641685186,-0.054846665653194376,-0.07055464771161997,-0.09797600440733745,-0.09630024542134098,-0.090485056851169,-0.06005913430505394,-0.055688215103540634,-0.06190568745993986
2015-04-22,0.05747217893887655,0.08600658643592039,0.08627899523699013,0.0857933008431964,0.05579407441788505,0.08761175391484047,0.064471924764336,0.059662500414415016,0.0943285924255987,0.06315242736686227,0.07594016952336748,0.09940213727635404,0.09957121860115595,0.09631723192874272,0.1340251301263137,0.07247952789841859,0.07571141243687078,0.06371326901612351,0.09612770613002686,0.033528937218888485,0.07899468443678236,0.04875675496469184,0.0815436130358386,0.10574765993656686
2015-04-23,0.005049255795293284,0.0441611893041505,0.03964596882930049,0.08129055681877695,0.07945273687081862,0.03235863414848218,0.0603690007479443,0.09220216126448731,0.06293643708811146,0.07614819266100158,0.06054424780951261,0.026204920536159925,0.025453899922690863,0.034986804966475285,0.0746812008463771,0.02354865667776274,0.07195671103271285,0.06282165695160336,0.03697632733261565,0.08738891038973295,0.06455486376815221,0.03528512630029004,0.0853825088182055,0.06528635302972129
2015-04-24,0.08552510300111223,0.05437447375722426,0.12768659729381118,0.04541841367451301,0.09135133124874086,0.10414409747909142,0.08708493541678429,0.09072365254425256,0.11083612636087353,0.08338468116142501,0.07693505505298748,0.1177090208881092,0.09789085507444523,0.08505902614552033,0.058677791865915416,0.0935586412709183,0.07506753699786038,0.05129494183537428,0.12280643549932431,0.09895143409601023,0.06679159595470975,0.08072253149831402,0.07647218883015514,0.03860224032602906
2015-04-27,0.195891112640528,0.2381097384113435,0.2210180787874187,0.20974256031735783,0.23095481607222462,0.19912713352932446,0.2110171659224156,0.2082804048534383,0.27163977644690096,0.24414957730189463,0.21730244366457768,0.2416006280329228,0.2276619539552536,0.214148672294891,0.23746143408078083,0.23861711840661617,0.19540206852531167,0.2431877294223689,0.26587366605147633,0.26324875385084257,0.21205602449817781,0.24398638796939337,0.22493802800231577,0.23261997592248196
2015-04-28,0.14583661373571502,0.20282415879154206,0.13323829617380395,0.1687222340298693,0.14698429813329736,0.18884229188158022,0.15746551447070348,0.148506793428958,0.19154929577464788,0.1665460558714821,0.178619231028423,0.1610444411037443,0.16342486275770188,0.18021274500147738,0.16503029957440632,0.18510733151207576,0.17910703084906196,0.13229172606489137,0.18892471501811753,0.16317811173259655,0.16634131554859677,0.16274370551612952,0.17342709181107993,0.16327038417475778
2015-04-29,0.1324305827079173,0.17094764321997333,0.11198883812900744,0.14457142435043846,0.12314034153046834,0.12453557541876473,0.16777357036170143,0.11575153743355855,0.1651207338677921,0.14640547134906104,0.11663356992879777,0.10208638397660844,0.10912786995902496,0.12277539831762768,0.14430082725228105,0.11077192876516727,0.15493161267462485,0.1307279463690321,0.13794464656443178,0.12373803971854404,0.10794361886565208,0.14618723116070034,0.16405908088498292,0.13086013460663773
2015-04-30,0.25310603565759643,0.1999071339547699,0.2240660714909712,0.24087567280232022,0.2140472335554565,0.23005736093124418,0.21832150711955364,0.20019515635274696,0.21884248881001217,0.19902559481390256,0.23574315602660392,0.2546695101819094,0.27110055264297606,0.2023675017551365,0.1979015662276796,0.23561079279223948,0.19959528617460723,0.2654740562766116,0.21498965978413143,0.20551721728007313,0.21647318691488832,0.2527888933480592,0.2728811028716468,0.22192866998245392
2015-05-04,0.07524654452940226,0.038749746722817065,0.09262661937123051,0.07296179168948955,0.10399447022109712,0.10465158032166477,0.08030516377744883,0.09214032711881982,0.07713220942377119,0.11331378930935812,0.10000820746425794,0.11104596436430779,0.10500809204679708,0.13826396743699956,0.082043094316655,0.11690301598669743,0.11831239147561981,0.09748646409627164,0.1321483806930751,0.08897481077955142,0.12140891381916115,0.05724141999394276,0.07424959411530924,0.08485286838055754
2015-05-05,0.2657594764986603,0.23693714433089097,0.2899266509999591,0.23406831236403444,0.2942008450663328,0.2612510219089697,0.24757337120898448,0.23673587177053385,0.26746940492126603,0.24637766498976293,0.2626096751442686,0.24955335512240992,0.2518945128736516,0.26770240392556355,0.2298824522563287,0.31033944503114,0.26042511912031613,0.28058460922307776,0.27483146278472187,0.2850004587646235,0.25718115368030964,0.2507173348976912,0.3050154939264083,0.26776230345172275
2015-05-06,-0.014262504409903998,0.030534552807212654,-0.00470235857882283,0.00263690130625491,-0.024650868491018604,0.0024176083759127305,-0.004018062042971444,-0.03236635410370838,0.0054823232585544885,-0.04979103692085066,0.010177756797471776,-0.031888526350225946,0.03792459631826437,0.011279864074290893,-0.03831521986552886,0.022092159713477937,0.03342562872629692,-0.0008530623231790517,0.02640312529615788,-0.03997517757918335,-0.04141071270330637,-0.013926511733005456,-0.004777251602986476,-0.007281294736238755
2015-05-07,0.22624743677375259,0.19233526422229888,0.2529744966201962,0.23448207761429843,0.2403630362867087,0.2178173559431582,0.27626006855788626,0.20921389265420073,0.22322353169597361,0.1945410173908248,0.1938736488158824,0.22666345208065364,0.2567319714944875,0.21658059527122425,0.23777737025490553,0.21010234951184886,0.2430552759179203,0.2227033556943698,0.2332494206691896,0.22371290118263193,0.23852424853708548,0.21408347749811163,0.2692314104380857,0.19538382028754298
2015-05-08,0.009771737293062514,0.028600986717040065,0.050148048165280304,0.07032605114705874,0.004917341878994,0.1066860510861487,0.05635069013847151,0.04289208905530443,0.05015160152429596,0.03520312776813467,0.09475691724786459,0.04949930633356425,0.06457925437330493,0.031504588655550066,0.029757858887995363,0.0332406583460578,0.05742075882490142,0.03306705137700702,0.09290714006885575,0.0054219182351792575,0.10388904991810846,0.05013535759736723,0.0823633086239622,0.013005801620028812
2015-05-11,0.03936915378482753,0.05914503871619605,0.026350320219366143,0.00954630676937041,-0.0023768303286339494,0.005005270730904449,0.04343236151831399,0.04053794798009946,0.013296348447902513,0.03857251679327287,0.12141045271869409,0.049683114937882134,0.040431507429070736,0.10183539417637494,0.04411588939419718,0.0787570308473059,-0.0070055836404777925,-0.018218518604027917,0.00872658628482157,0.016823762660668533,0.0224666507647233,0.08221878534666625,-0.0005352805542094586,0.09577495133238102
2015-05-12,-0.00891406525619,-0.04056252355635714,-0.02771811342933257,-0.0480918373143981,-0.01352588535032185,-0.016089432530169902,-0.02690583189670838,-0.002532512741752843,0.014824458574090805,-0.012162165454848904,-0.0659489504011976,-0.012572281707032701,-0.0001841547648955379,-0.03847039205600491,-0.037573214663797955,-0.021428125331424252,-0.031455070148730876,-0.01243326794300292,-0.034627251391388274,-7.155874569060596e-05,0.007197168325534387,-0.02986333690229396,-0.01781530636440677,-0.019643516899469998
2015-05-13,0.029346165692306622,0.0468903615300305,0.0140487071425409,0.06990926628113638,0.020043731685928826,0.04540835757336673,0.027597659910930238,0.016533265582647363,0.043748939544822854,0.0674719167356933,0.04690533639446674,0.0415055018032659,0.03171473238584769,0.05189729628822645,0.01931935180157153,0.024343799536820025,0.014161145531443459,0.07588271432362342,0.0587377636004452,-0.013620781355430928,0.05041021610633007,0.04330680032706154,0.046309641363418634,0.04100853935299228
2015-05-14,0.18341488212169305,0.22419568836593232,0.18706309714067454,0.20759405297865485,0.20503589095676777,0.23326185150506043,0.19352595723968297,0.22830300805898418,0.2137065572202442,0.2311099586472669,0.21263599693556837,0.18805979030460607,0.17399015566728537,0.1851553761542302,0.19304120425979862,0.17802873790075577,0.16231145609794453,0.1993891599487604,0.2104045943297515,0.21186398293056738,0.22970443148866046,0.2036472916799985,0.19689614462364086,0.20712674084672397
2015-05-15,0.2992691902794522,0.25621929498220797,0.3187703591364193,0.2845032098201193,0.2587156436266763,0.27331619257715456,0.3312874970071672,0.22514176774980887,0.23699717958513822,0.2943980659133017,0.2738263371835295,0.2857671578443606,0.29344241040633684,0.29920814733509965,0.2864486330676578,0.27583485523909634,0.2467342986582499,0.2645998756827117,0.2997131622822853,0.30010917197169856,0.22678890131549015,0.2364329170743162,0.33288307749799606,0.23700641297167893
2015-05-18,-0.05531153543943648,-0.013606552434432864,-0.010894481011635183,-0.0029828978344144425,0.0036263326548910085,0.00968680334858686,-0.011218863536514495,-0.048440108433542364,-0.012788742970300516,-0.03489853403226216,-0.02995994969221776,-0.007976815030815407,-0.0005325152873214347,-0.023066186487427403,-0.02874211921148933,-0.04181437961550674,-0.041750924505006094,-0.017745856202611106,-0.06585929772729614,0.011745287133227868,-0.02126101550390498,0.02778572378602357,-0.00986320855577866,-0.015631278100287527
2015-05-19,-0.1666157567590487,-0.18630823671549937,-0.21311479871581535,-0.19288838029576702,-0.2419982776621542,-0.16560904948108124,-0.2306082816212167,-0.15836485233589273,-0.29285254680524603,-0.23941308240199788,-0.17226565512288347,-0.18377073304626632,-0.18691112063119256,-0.1293626627991035,-0.17371532397089373,-0.16598954543475172,-0.2447669818699936,-0.21464818704137026,-0.15557878216831494,-0.20494865054391978,-0.19633176499911345,-0.1983262584347364,-0.2035064983053485,-0.19859711556796913
2015-05-20,0.051149026054656085,0.017411152567485995,0.017467731609980004,-0.01399545481692157,0.06004188944665472,0.02569683901272019,0.042977021574433005,-0.00408888358023855,0.032882377409459713,-0.007027326629765523,0.0008099185157013194,-0.030305935455889797,-0.027641481658440305,0.010326723015203368,0.0558864731034834,-0.013589447799024722,-0.0077246109405019105,0.034709147049983964,0.03294262361211537,0.004305769909798929,0.029633797386261856,0.03516335103000534,0.03775708102433731,-0.07859143330432117
2015-05-21,-0.024247393826087434,-0.03807118531030826,-0.05228638120384189,-0.04746434447961253,-0.06813443320158966,-0.022326997611121134,-0.09393213834724569,-0.010600718303622676,-0.0629756574883426,-0.0551940349093374,-0.026160683536415368,-0.015566525083228103,-0.03926125151013223,-0.03350880933248055,-0.08940638820101568,-0.07690713985054473,-0.04770432567470795,-0.02140260535393126,-0.02915361529757122,-0.06175497865315337,-0.08305535967113283,-0.043387397434005166,-0.020570597657040085,-0.04983791702882508
2015-05-22,-0.07220594813420045,-0.04905356606735975,-0.03348022123102766,-0.05191670144903437,-0.027083095138280167,-0.05860930157655951,0.004687953672657132,-0.025349842706848112,-0.025381178540743392,0.007066371695789515,-0.06457637834272559,-0.06588006195469298,-0.03973440198882882,-0.07658364882081338,-0.012695811909354244,-0.04365956806522438,-0.05938479288926511,-0.04827440479212587,-0.042250302454366596,-0.05540429507013554,-0.0021856038379929857,-0.061472719263043984,-0.05360544882166082,-0.06526915434614004
2015-05-25,-0.0005272596447951244,-0.03203856368105458,-0.04694398159506421,-0.01676339377037719,-0.03210167844785739,-0.024530699120317235,-0.06168965770990921,-0.06254952659037753,-0.027380358768351893,0.011453933830311033,-0.039023078361312025,-0.01679886091809381,-0.03291099966110754,-0.0503988169053187,-0.049920429314463804,-0.017774347114740723,0.009794238878500956,-0.0034271876911683087,0.007842987216327474,-0.011118812727289991,-0.03173583621550484,-0.03792331751321711,-0.05467358564625036,-0.012428023682559654
2015-05-26,0.20635040950372363,0.1429775860178027,0.2184519527066733,0.13417928673249857,0.13973306141772568,0.17363217513714166,0.1606297985574543,0.14042950640061874,0.1404007113506572,0.14854152366183976,0.17336398594632352,0.14211655756307068,0.16282499766040381,0.15193623420877495,0.14555756603347342,0.10939662937002044,0.12159133302872807,0.1350123670505032,0.14440971629677168,0.15253697799620763,0.1764888134759722,0.15153733807548433,0.18646545137440793,0.12273861815660704
2015-05-27,-0.039636997137169845,-0.00803099385439626,-0.027116911447740956,0.013114255377956411,-0.04788088752741699,-0.020769112993409694,-0.04043807029552563,0.009207632483502398,-0.0004543315461627392,-0.025845239914561977,-0.014028340638452883,-0.012117408729528632,-0.020446628964573912,-0.03520098674405178,-0.020665518566447404,-0.04154707289380515,-0.008875160011295593,-0.004420599651917064,-0.021675778267401982,-0.055329127057138314,0.02125169750027811,-0.027820954013349698,0.011142536656517094,0.0013187599090709328
2015-05-28,0.17110859942976733,0.10457834136666253,0.1463351247292853,0.08295966806915711,0.08486263217813249,0.11408474736941891,0.13447020133151522,0.1663075610520866,0.09364912459802971,0.09471783690761794,0.11968556990454801,0.09003813704543633,0.13968834085622406,0.14176684629239375,0.1234820653798756,0.14865805727119596,0.09729219685424066,0.09566054383572632,0.10216907180410832,0.10965593953023481,0.11083194178084689,0.06872864361915457,0.16438014540204324,0.11312628976862554
2015-05-29,0.027210413319063972,0.061057970205414536,0.05128762172003482,0.05873691739086028,0.12029991672191737,0.08343413107442617,0.08305070295875895,0.07225182081472345,0.03425060359634835,0.08517989746110953,0.0787178786990976,0.058178364469918434,0.09571190902050082,0.05219844381270701,0.03799977467467433,0.06930181894662935,-0.0010054529594433269,0.08343384256568602,0.0941903139249186,0.00018666515488087018,0.010538070242934565,0.0607807133061247,0.015279134369916543,0.05229826783680095
2015-06-01,0.12689277677668315,0.17292985677998343,0.12331348484407019,0.13211046091031117,0.1388453280967666,0.15836383379795776,0.10782024774236193,0.0728361079838472,0.1101158803612376,0.16045769960162395,0.14522644543677896,0.10001469729993674,0.09390375979770094,0.1812619415563004,0.1554540538151064,0.15805818703828403,0.0900593456991338,0.12320446797927524,0.17125835998128192,0.10355432079221856,0.09465317939705047,0.1624502539209912,0.16621133575641667,0.15618292573313333
2015-06-02,0.12912302043773155,0.1804146527892394,0.06674329803654455,0.19570406327785098,0.10097327983659421,0.15003467122656827,0.07075583273918887,0.0825527071064704,0.10369391688233204,0.15182590157058,0.1629709624637544,0.13705872381400805,0.11699325761237986,0.1874086616348007,0.13672080851680599,0.18212321955641492,0.13871031973768835,0.12932856230445944,0.13198329190380081,0.10119501929608055,0.11749650006325438,0.17217901467809096,0.14460680203944448,0.1411131488427518
2015-06-03,0.1690245826672655,0.18384986490366212,0.20853111407459723,0.1762291682667561,0.1270253125406856,0.14381551479786395,0.11780047615397872,0.12267930825038546,0.12401253918503034,0.19645998422141545,0.16213836390177047,0.12547479246818924,0.18273837367620369,0.23723942442642446,0.13773359119193684,0.1682515656527919,0.1525571978134177,0.20225481913844118,0.1536128352103506,0.12064511174264494,0.153832340764316,0.2078329411930278,0.19163924010875527,0.18081867752104056
2015-06-04,0.06809817540554587,0.09453048433830061,0.0569942279348444,0.0755184875268827,0.05714179457200646,0.08740891126383382,0.0720622596560538,0.029789465180897156,0.06861244379399337,0.08883554263051924,0.09187536485030276,0.06053520014754049,0.020061546340370464,0.07410465926220598,0.04979156854765573,0.029397446390820786,0.08950130393497242,0.05953290016171536,0.09254783254152242,0.050517077661482924,0.062004508520921625,0.0917967172236778,0.07679026232641507,0.09885915216029482
2015-06-05,-0.11519370691681562,-0.08673434245699199,-0.09786859526269469,-0.1337728433125058,-0.09194614362792529,-0.1323007035439592,-0.11954562102650726,-0.10849609962226195,-0.0812175082408121,-0.1073792850856334,-0.1076591720375442,-0.12200501828558309,-0.06899268030022249,-0.07892101393421562,-0.11383472456827984,-0.10102497663053281,-0.07959777183746877,-0.09459468324122211,-0.14489233645472882,-0.09311653027644302,-0.13323493557680216,-0.11502315080549497,-0.0711798437662288,-0.07472434961816203
2015-06-17,0.1995832034460011,0.19265928036517777,0.18061457333838796,0.16057231422945337,0.1804265735823525,0.1778408495335484,0.22163851693241335,0.15448941875480773,0.18981093825143786,0.20344176266485403,0.18090484675982463,0.17112000851687525,0.20933770237654045,0.19870309005897083,0.20316624890891413,0.2347560329791081,0.19674661439923083,0.16097164517928292,0.21092217980033376,0.17960927612177383,0.23016523035533154,0.2262290462290511,0.18111421534816785,0.23027729448225157
2015-06-18,0.07016547342545469,0.004673346034960733,-0.01167306430178633,0.042978355775228565,0.011265064254269846,0.011808981161336342,0.04595514904167232,-0.011019700185603007,-0.031117205966378864,0.039472342925733775,-0.012448967633863169,0.04241917027038698,-0.02086564591678495,0.03308746116136079,0.044045356633270784,0.027841284425028853,0.011668248350069993,0.030632931103266686,0.026085067365803898,-0.0468279065138222,-0.014033415748538697,0.04995774002369629,0.004091686088776234,0.003484341066771262
2015-06-19,0.10905261768793992,0.08156068835828964,0.04513572084918877,0.0864752925804043,0.08218317923231255,0.11467193515990769,0.07084937146393719,0.06915870867111994,0.07378397399105383,0.07213115995369308,0.09594159803871537,0.036433620933504295,0.11763248798392614,0.09619741489764133,0.059160225611034734,0.04421521282827546,0.05005032507130342,0.07006623655542811,0.07885216652002067,0.09113840665579469,0.09258082433603898,0.055968726524214245,0.15038569935085289,0.027295063924472573
2015-06-23,-0.08428124323942483,-0.04853579335047049,-0.04996802755793591,-0.08873155571384317,-0.14475604514548038,-0.1333051988598444,-0.06430458264380928,-0.06868355673499318,-0.10810634994975667,-0.11192855665914529,-0.1189793035323854,-0.10103619684965967,-0.1346204490518909,-0.08294904676477093,-0.07065643202306292,-0.08337297715709514,-0.06847446147378877,-0.05761025435960257,-0.0645352707489812,-0.12713237875652397,-0.07952261775240708,-0.09131449717577986,-0.0825286696252515,-0.06915887262941729
2015-06-24,0.058980008037905485,0.08174805800419171,0.015018887743079653,0.004109652699326658,-0.003240707841916652,0.010051497087618171,0.032936262830599604,0.01857338882070146,0.031348436257244865,0.05546104103749768,0.05954855327332946,0.04718843452302337,0.04315313004679062,0.09164566520356772,0.044549072603189764,0.03867720301310428,0.016947568118633287,0.026152807490447315,0.008544032196578163,0.057485936760584604,0.02422986723505902,0.09075321318738538,0.0009342728916726651,0.11338404694781448
2015-06-25,-0.2611168229786717,-0.27387820400181645,-0.33972731948576257,-0.2935074368154468,-0.37093896838055296,-0.2141029877605406,-0.3021086795567145,-0.2566086544076127,-0.3314451721145296,-0.32323414515204174,-0.310970066150502,-0.3307372130647406,-0.2452366903431448,-0.2397871904304832,-0.27267618796808374,-0.2682080415281817,-0.26869479717738726,-0.2993560763604569,-0.25198014902327787,-0.3558770606669884,-0.28997954003792675,-0.16301473733875368,-0.2993766282656456,-0.29750640489347574
2015-06-26,0.09172875318364727,0.13686197551205243,0.02977527280230555,0.03708224928964651,-0.01550265478896785,0.05576064372397184,0.004924589371408981,0.06517375544317408,0.01921777601473744,0.15887194483753608,0.16681475727292405,0.07744413355009923,-0.00628358882589725,0.05352380253869694,0.03333059364483728,0.07950146808756373,0.0501288723600761,0.08889888367698921,0.058702098444133655,0.011955884743034762,0.10434758537161615,0.02127910044624292,0.027258755122826855,0.10709612038761289
2015-06-29,-0.12495542657145811,-0.0945383334339322,-0.03244103714859084,-0.010576049225332113,-0.09453638970362997,-0.08403363023267879,-0.05616387553885925,-0.10029196219973595,-0.10740003921178044,-0.06712547867831273,-0.037473785687103266,-0.03368131643117519,-0.07672380198967017,0.007530144765363695,-0.05883365215497843,-0.06382929236587619,-0.13035203983277197,-0.040425228011191465,-0.07951400229934048,-0.06696797532454166,0.007614618457872891,-0.010767541953959379,-0.05694696949914722,-0.024688863556294193
2015-06-30,0.20751661777192817,0.27940331096137566,0.300688945639185,0.23891998297260478,0.2541935763090182,0.203807831497114,0.283083327984246,0.2675444271776369,0.3198087414554596,0.24163398938934355,0.2885441491990215,0.22087385748490632,0.31270824056013086,0.30068606054678926,0.25574353375105396,0.2667461221117162,0.2857909055256997,0.3466891473072244,0.2947638313859094,0.2864785267437495,0.163268821225104,0.21207823735894385,0.29963848349787053,0.3217048705853162
2015-07-01,-0.22299822546151613,-0.057140877124825615,-0.11836695274066723,-0.11012990919406657,-0.21500415731219688,-0.14619336792959897,-0.34938989641033524,-0.25001927884585934,-0.14495362387010055,-0.22525860562708586,-0.14222583306364003,-0.12192015830034761,-0.2891416969365718,-0.3010077343928269,-0.06286954198469054,-0.22695337468273225,-0.17777646712755785,-0.12493045976546645,-0.21134775720304722,-0.16186270687716683,-0.0376078306764442,-0.1783795300680132,-0.2837052835833717,-0.21008854998752433
2015-07-02,-0.2735590449433182,-0.28220053044479376,-0.22640094535681216,-0.26908618912410165,-0.2617344127597486,-0.261719831809894,-0.2302305976199361,-0.2685957083081049,-0.1470324148780056,-0.32353016937135154,-0.21388499672835212,-0.21756101174395445,-0.2571427221441449,-0.1805923538948664,-0.25949095147972984,-0.17998390162095126,-0.27122308814221024,-0.17992384896666203,-0.23817370428396706,-0.20997828501455912,-0.22557670371235203,-0.193221091772499,-0.24346077654788664,-0.18697716840412945
2015-07-03,-0.147424146500898,-0.12411867188100012,-0.07854213603368555,-0.11213979965015233,-0.0321986912506433,-0.061418139941223575,-0.035842530983784156,-0.09826362436070064,-0.030654578655697894,-0.11643444403703923,-0.0826052805867902,-0.07822693752611923,-0.10768888624941124,-0.1303389480171392,-0.08087320272820361,-0.12542434941847422,-0.07227358820897455,-0.10003671691422253,-0.1180492455404803,-0.050013726684258755,-0.12938867171679186,-0.122767118923997,-0.09120810606760929,-0.10564423473951505
2015-07-06,-0.17059038733355814,-0.16554781228589827,-0.21659072104904886,-0.21631397943642838,-0.2266661443677754,-0.16609884647031956,-0.21461067154636165,-0.22965145574024368,-0.22672492136543973,-0.19520385983124813,-0.09607954491610896,-0.267315254505645,-0.1822943534106667,-0.19648348365951537,-0.2351373791561468,-0.21179121330273928,-0.19643756414414693,-0.18130187961850344,-0.18492217421015142,-0.19982036294498562,-0.14235478346360544,-0.19897115778081456,-0.20411659411801267,-0.21435229773988854
2015-07-07,-0.03743469418085671,-0.029639186233913473,0.03822089517190387,-0.044888086470981484,-0.0057099366985799965,-0.08037575094186707,-0.057917298947611835,-0.018823011321367964,-0.03343718726209245,-0.04386986751829071,-0.054626929574366496,-0.01729124942809656,-0.021761659198618506,-0.042799185905483046,-0.06380863400552447,-0.10908538750779433,-0.04820653445104993,0.01101863644595427,-0.03130321314353585,-0.01488018379483819,-0.043664450342058465,-0.024242182438228788,-0.04323514322194717,-0.025725915135618557
2015-07-08,0.3049774830932138,0.2771372327844577,0.1748956457408469,0.33063447170302124,0.1988036562907361,0.20801072473952395,0.28672010842736656,0.320965507501473,0.24986120741546186,0.20770731808520843,0.3477958368426729,0.14571558095151893,0.20627779217019448,0.35291286538141314,0.3259524598612788,0.2439970492162747,0.24695867114456996,0.23102444224239507,0.33354504864422985,0.26014890640314337,0.3366451043415155,0.2152537516787165,0.2141527369875241,0.3578413793439603
2015-07-09,0.31032593568539396,0.3828021980110155,0.3601974077803241,0.29323946996973344,0.20991405110334713,0.33114796011646747,0.30954228914309884,0.41665585630196,0.24424773076850395,0.3148581029265987,0.35619736243974703,0.39535901540571095,0.3712126459883488,0.35388751257998063,0.2708413164769518,0.3552156132763403,0.31407345927194524,0.34008823777707387,0.37605715933927114,0.38580497154088067,0.3145086027433462,0.3827877142196375,0.4124223109662114,0.4021374297706308
2015-07-10,-0.25445259118569125,-0.2682763317204049,-0.3133540613360538,-0.2684562621910423,-0.33787090332833153,-0.32812169907747435,-0.3120143199363799,-0.336751518357811,-0.2642583346024382,-0.18797526782108057,-0.2718334512834535,-0.19528958863311116,-0.21825481415157344,-0.35370901264230864,-0.33703926677285484,-0.2804210034397114,-0.25587594704988664,-0.2966625861339788,-0.382867486299277,-0.2563775377950405,-0.214359047313728,-0.27189441596056363,-0.20843488823468329,-0.2604212575474208
